Gene_enc,drug_name_pgx_enc,atc_level2_clean_enc,atc_level4_clean_enc,Significance_enc,pmid_n,is_rsid,is_starallele,has_copy_number,variant_len,sentence_len_w,notes_len_w,y_primary,y_toxicity,y_efficacy,y_metabolism,y_dosage,y_other,y_pd
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
10,139,5,8,4,1,1,0,0,9,21,20,1,1,0,0,0,0,0
277,88,13,23,4,1,1,0,0,9,22,51,0,0,1,0,0,0,0
736,88,13,23,2,1,1,0,0,9,17,91,0,0,1,0,0,0,0
146,63,18,33,4,1,1,0,0,9,26,27,0,0,1,0,0,0,0
8,104,5,8,4,1,1,0,0,8,21,102,1,1,0,0,0,0,0
31,53,18,33,4,1,1,0,0,9,9,92,1,1,0,1,0,0,0
8,87,6,9,2,1,1,0,0,9,15,19,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
106,128,18,33,2,0,1,0,0,8,23,43,0,0,1,0,0,0,0
838,42,6,12,4,1,1,0,0,9,14,11,0,0,0,1,0,1,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
246,111,1,1,4,1,0,1,0,28,25,1,0,0,0,1,0,0,0
246,0,18,33,2,2,0,0,0,62,18,1,0,0,0,1,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
28,53,18,33,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
476,134,18,33,2,1,1,0,0,9,19,1,0,0,0,0,1,0,0
242,94,5,7,2,1,1,0,0,10,18,1,1,1,0,1,0,0,0
211,85,5,8,4,1,1,0,0,9,21,11,0,0,1,0,0,0,0
946,12,5,8,4,1,1,0,0,8,15,76,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
244,11,1,2,2,1,0,1,0,20,17,65,1,1,1,0,0,0,0
965,101,18,33,2,1,1,0,0,7,24,12,0,0,1,0,0,0,0
942,56,6,11,2,0,1,0,0,9,21,37,0,0,1,0,0,0,0
926,16,11,21,4,1,0,1,0,24,16,49,0,0,0,0,0,1,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
946,12,5,8,4,1,1,0,0,8,15,76,1,1,0,0,0,0,0
532,26,8,16,2,1,1,0,0,8,19,27,0,0,1,0,0,0,0
36,87,6,9,2,1,1,0,0,9,19,5,1,1,0,0,0,0,0
8,104,5,8,4,1,1,0,0,8,21,102,1,1,0,0,0,0,0
421,101,18,33,2,1,1,0,0,9,16,1,1,1,0,1,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,14,27,1,1,0,0,0,0,0
731,3,11,19,4,0,1,0,0,10,22,1,0,0,1,0,0,0,0
7,55,13,23,4,1,1,0,0,10,21,65,0,0,0,1,0,0,0
632,136,18,33,2,1,1,0,0,9,22,13,0,0,0,0,0,1,0
30,53,13,23,4,1,1,0,0,8,8,78,1,1,0,1,0,0,0
333,87,6,9,4,1,1,0,0,9,21,20,0,0,1,0,0,0,0
832,129,16,30,2,1,0,0,0,24,17,53,1,1,0,0,0,0,0
608,124,18,33,2,1,1,0,0,9,16,38,1,1,0,0,0,0,0
4,8,14,28,2,1,1,0,0,9,18,24,0,0,0,0,0,1,0
847,89,5,8,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
510,84,6,10,4,0,1,0,0,9,24,71,0,0,0,1,0,0,0
4,36,11,20,4,1,1,0,0,9,15,31,1,1,0,1,0,0,0
348,58,16,30,2,1,1,0,0,9,29,13,0,0,1,0,0,0,0
260,63,18,33,2,0,1,0,0,9,22,15,0,0,1,0,0,0,0
632,74,9,17,4,1,1,0,0,10,16,57,1,1,0,1,0,0,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
118,27,6,12,2,1,1,0,0,10,24,1,1,1,0,0,0,0,0
942,44,18,33,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
837,87,6,9,2,1,1,0,0,10,16,1,0,0,0,0,0,1,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
643,84,6,10,4,1,0,1,0,28,16,99,1,1,0,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,21,20,1,1,0,0,0,0,0
830,7,18,33,2,1,1,0,0,6,22,1,0,0,1,0,0,0,0
677,11,1,2,4,1,1,0,0,9,18,54,0,0,1,0,0,0,0
887,100,13,23,4,1,1,0,0,9,22,51,0,0,0,0,1,0,0
36,87,6,9,2,1,1,0,0,9,15,7,1,1,0,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
670,116,18,33,4,1,1,0,0,10,18,29,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
77,108,5,8,2,1,1,0,0,9,28,24,0,0,1,0,0,0,0
270,129,16,30,2,1,1,0,0,10,25,28,0,0,1,0,0,0,0
454,9,18,33,2,1,1,0,0,6,21,27,0,0,1,0,0,0,0
965,56,6,11,2,0,1,0,0,9,25,30,0,0,1,0,0,0,0
847,13,18,33,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
482,104,5,8,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
8,87,6,9,2,1,1,0,0,9,15,19,1,1,0,0,0,0,0
966,152,1,1,4,1,1,0,0,9,16,3,0,0,0,0,1,0,0
651,20,5,8,2,1,1,0,0,10,21,33,0,0,1,0,0,0,0
236,95,18,33,2,1,1,0,0,8,21,51,0,0,1,0,0,0,0
244,137,11,20,2,1,1,0,0,10,22,33,0,0,0,1,0,0,0
271,22,6,11,3,1,1,0,0,9,21,107,0,0,1,0,0,0,0
252,137,11,20,4,1,1,0,0,8,37,1,0,0,0,1,0,0,0
252,36,11,20,2,1,1,0,0,10,19,29,0,0,0,1,1,0,0
278,98,6,12,2,1,1,0,0,9,18,3,0,0,1,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
950,87,6,9,2,1,1,0,0,10,18,14,0,0,0,1,0,0,0
247,32,13,23,3,1,0,0,0,39,19,22,0,0,0,1,0,0,0
8,91,18,33,4,1,1,0,0,8,24,7,0,0,0,1,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
164,104,5,8,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
237,63,18,33,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
40,127,18,33,4,1,1,0,0,9,16,32,0,0,0,0,0,0,1
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
28,53,18,33,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
947,139,5,8,2,1,1,0,0,10,19,6,0,0,0,1,0,0,0
652,89,5,8,4,1,1,0,0,10,16,8,0,0,0,0,0,0,1
4,36,11,20,4,1,1,0,0,9,15,31,1,1,0,1,0,0,0
643,16,11,21,3,1,0,1,0,38,21,85,0,0,0,1,0,0,0
349,27,6,12,2,1,1,0,0,9,24,12,0,0,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
589,18,3,4,4,0,1,0,0,9,28,54,0,0,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
96,87,6,9,4,1,1,0,0,10,15,35,1,1,0,0,0,0,0
709,124,18,33,2,1,1,0,0,8,16,38,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
949,77,14,28,4,1,1,0,0,9,21,26,0,0,0,1,0,0,0
946,12,5,8,4,1,1,0,0,8,15,76,1,1,0,0,0,0,0
421,24,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
521,8,14,28,2,1,1,0,0,8,19,79,0,0,1,0,0,0,0
36,87,6,9,2,1,1,0,0,6,15,7,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
250,104,5,8,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
632,74,9,17,4,1,1,0,0,10,16,57,1,1,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
144,52,5,8,4,1,1,0,0,9,23,46,0,0,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
493,52,5,8,2,1,1,0,0,9,28,1,0,0,1,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
118,44,18,33,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
410,86,17,32,2,1,1,0,0,10,19,1,0,0,0,0,1,0,0
255,152,1,1,2,1,1,0,0,9,20,64,0,0,0,0,1,0,0
946,12,5,8,4,1,1,0,0,8,15,76,1,1,0,0,0,0,0
247,89,5,8,2,1,0,1,0,8,19,127,1,1,0,1,0,0,0
29,53,13,23,4,1,1,0,0,9,8,78,1,1,0,1,0,0,0
652,13,18,33,4,1,1,0,0,10,16,8,0,0,0,0,0,0,1
209,21,13,23,4,0,1,0,0,8,18,11,0,0,1,0,0,0,0
244,51,0,0,2,1,0,1,0,9,14,87,0,0,1,0,0,0,0
244,11,1,2,2,1,0,1,0,20,17,65,1,1,1,0,0,0,0
465,121,15,29,2,0,1,0,0,8,18,35,0,0,1,0,0,0,0
947,91,18,33,2,1,1,0,0,10,15,23,0,0,0,1,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,7,9,80,1,1,0,1,0,0,0
36,87,6,9,2,1,1,0,0,9,15,7,1,1,0,0,0,0,0
357,87,6,9,4,1,1,0,0,9,16,49,0,0,0,0,0,1,0
4,136,18,33,4,1,1,0,0,9,25,6,0,0,0,1,0,0,0
517,86,17,32,4,1,1,0,0,9,21,3,0,0,0,0,0,0,0
250,121,15,29,2,1,0,1,0,19,18,19,0,0,0,1,0,0,0
308,118,18,33,2,1,1,0,0,9,23,55,0,0,1,0,0,0,0
979,118,18,33,4,1,1,0,0,7,27,16,0,0,1,0,0,0,0
71,54,5,8,2,1,1,0,0,6,20,37,0,0,1,0,0,0,0
181,47,18,33,3,1,1,0,0,11,15,116,0,0,0,0,0,0,1
482,104,5,8,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
244,50,16,30,4,1,0,0,0,32,25,82,0,0,0,1,0,0,0
96,87,6,9,4,1,1,0,0,10,15,35,1,1,0,0,0,0,0
201,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
31,53,18,33,4,1,1,0,0,9,9,92,1,1,0,1,0,0,0
4,86,17,32,4,1,1,0,0,9,19,30,0,0,0,1,0,0,0
201,104,5,8,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
946,79,18,33,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
455,121,15,29,4,1,1,0,0,9,20,25,0,0,1,0,0,0,0
864,51,0,0,4,1,1,0,0,9,21,59,0,0,1,0,0,0,0
116,124,18,33,4,1,1,0,0,8,15,76,0,0,0,0,0,0,1
746,10,18,33,2,0,1,0,0,10,23,23,0,0,1,0,0,0,0
242,94,5,7,4,1,1,0,0,9,21,8,0,0,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
190,95,18,33,2,1,1,0,0,9,17,25,0,0,0,0,0,1,0
847,13,18,33,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
215,33,18,33,2,1,1,0,0,8,18,59,0,0,1,0,0,0,0
349,56,6,11,2,1,1,0,0,9,24,12,0,0,1,0,0,0,0
4,36,11,20,4,1,1,0,0,9,19,29,1,1,0,1,0,0,0
10,139,5,8,2,1,1,0,0,8,18,1,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
521,8,14,28,2,1,1,0,0,9,19,68,0,0,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
96,87,6,9,4,1,1,0,0,10,15,35,1,1,0,0,0,0,0
250,137,11,20,4,1,0,1,0,19,23,34,0,0,0,1,0,0,0
250,152,1,1,3,1,1,0,0,9,14,12,0,0,0,1,0,1,0
20,87,6,9,4,1,1,0,0,8,22,41,0,0,1,0,0,0,0
246,130,3,4,4,1,0,1,0,18,15,57,0,0,0,1,1,0,0
746,110,18,33,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
247,90,13,23,4,1,0,0,0,39,15,16,0,0,1,0,1,0,0
276,56,6,11,4,1,1,0,0,9,26,101,0,0,1,0,0,0,0
244,29,14,28,4,1,0,1,0,21,14,34,0,0,0,0,0,1,0
364,23,14,26,2,1,1,0,0,9,26,8,0,0,1,0,0,0,0
237,63,18,33,2,1,1,0,0,9,21,18,1,1,1,0,0,0,0
81,22,6,11,4,0,1,0,0,10,23,38,0,0,1,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
430,4,12,22,4,1,0,1,0,11,9,78,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
21,33,18,33,2,1,1,0,0,9,25,42,0,0,1,0,0,0,0
643,84,6,10,2,1,0,1,0,18,16,40,0,0,0,0,0,1,0
244,30,1,2,2,1,1,0,0,10,15,15,0,0,0,0,0,1,0
926,84,6,10,3,1,0,0,0,21,16,33,0,0,0,1,0,0,0
628,152,1,1,2,1,1,0,0,9,16,32,0,0,0,0,1,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,89,5,8,4,1,0,1,0,73,28,137,1,1,0,1,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
209,142,13,24,2,0,1,0,0,6,27,1,0,0,0,0,1,0,0
28,53,18,33,4,1,1,0,0,8,9,80,1,1,0,1,0,0,0
247,142,13,24,3,1,0,1,0,19,13,18,0,0,1,0,0,0,0
704,137,11,20,2,1,1,0,0,9,17,91,1,1,1,0,0,0,0
51,27,6,12,2,1,1,0,0,10,24,20,0,0,1,0,0,0,0
8,87,6,9,2,1,1,0,0,9,15,19,1,1,0,0,0,0,0
246,13,18,33,2,1,1,0,0,9,18,172,0,0,1,0,0,0,0
837,15,3,4,4,1,0,1,0,33,22,52,0,0,0,1,0,0,0
648,65,13,23,2,1,1,0,0,9,15,18,1,1,0,0,0,0,0
648,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
31,53,18,33,4,1,1,0,0,9,9,92,1,1,0,1,0,0,0
375,128,18,33,4,0,1,0,0,8,27,43,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
690,98,6,12,4,1,1,0,0,9,12,50,0,0,1,0,0,0,0
434,135,6,12,2,1,0,1,0,14,18,72,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
421,104,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
453,50,16,30,2,1,1,0,0,9,26,72,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
306,42,6,12,2,1,1,0,0,9,28,27,0,0,1,0,0,0,0
4,94,5,7,2,1,1,0,0,9,17,1,1,1,0,1,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
190,95,18,33,4,1,1,0,0,9,25,31,0,0,1,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
244,11,1,2,2,1,0,1,0,20,16,63,1,1,1,0,0,0,0
603,75,4,5,4,1,1,0,0,9,18,50,1,1,0,1,0,0,0
182,125,18,33,2,0,1,0,0,10,22,56,0,0,1,0,0,0,0
247,138,10,18,2,1,0,0,0,24,22,107,0,0,0,1,0,0,0
649,65,13,23,2,1,1,0,0,9,15,18,1,1,0,0,0,0,0
278,19,18,33,2,2,1,0,0,9,22,21,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
300,31,18,33,4,1,1,0,0,9,25,56,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,6,15,29,1,1,0,0,0,0,0
603,75,4,5,4,1,1,0,0,9,16,52,1,1,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
176,126,3,4,4,0,1,0,0,6,14,30,0,0,1,0,0,0,0
250,81,5,8,2,1,1,0,0,10,14,8,0,0,0,1,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
649,65,13,23,2,1,1,0,0,9,15,18,1,1,0,0,0,0,0
709,124,18,33,2,1,1,0,0,8,16,38,1,1,0,0,0,0,0
36,87,6,9,2,1,1,0,0,6,19,17,1,1,0,0,0,0,0
715,132,5,8,4,1,1,0,0,10,25,33,0,0,1,0,0,0,0
72,130,3,4,4,1,1,0,0,8,15,75,0,0,0,0,0,1,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
486,134,18,33,2,1,1,0,0,7,19,1,0,0,0,0,1,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
242,44,5,8,2,1,1,0,0,9,21,1,0,0,1,0,0,0,0
29,53,13,23,4,1,1,0,0,7,9,80,1,1,0,1,0,0,0
455,121,15,29,2,1,1,0,0,9,21,27,0,0,1,0,0,0,0
118,24,5,8,2,1,1,0,0,10,20,14,0,0,1,0,0,0,0
247,94,5,7,2,1,1,0,0,9,20,1,1,1,0,1,0,0,0
914,144,18,33,4,1,1,0,0,9,30,52,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
236,86,17,32,2,1,1,0,0,9,19,1,0,0,0,0,1,0,0
738,114,18,33,2,1,1,0,0,9,23,55,0,0,1,0,0,0,0
695,56,6,11,4,1,1,0,0,5,27,79,0,0,1,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
4,38,18,33,2,1,1,0,0,9,22,1,0,0,0,1,0,0,0
460,100,13,23,2,1,1,0,0,9,18,17,0,0,0,0,1,0,0
484,137,11,20,4,1,1,0,0,9,23,114,0,0,0,1,0,0,0
775,80,18,33,2,1,1,0,0,9,20,23,0,0,1,0,0,0,0
455,19,18,33,2,2,1,0,0,9,22,10,0,0,1,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
848,31,18,33,2,1,1,0,0,6,18,1,0,0,1,0,0,0,0
247,142,13,24,3,1,0,1,0,40,19,29,0,0,0,1,0,0,0
40,127,18,33,4,1,1,0,0,9,16,32,0,0,0,0,0,0,1
31,53,18,33,4,1,1,0,0,9,9,92,1,1,0,1,0,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
648,103,13,23,4,1,1,0,0,8,16,42,0,0,1,0,0,0,0
946,66,5,8,4,1,0,1,0,9,16,36,1,1,0,0,0,0,0
832,129,16,30,2,1,0,0,0,24,17,53,1,1,0,0,0,0,0
62,18,3,4,2,1,1,0,0,9,19,1,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
808,85,5,8,4,1,1,0,0,9,16,15,0,0,0,1,0,1,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
36,87,6,9,2,1,1,0,0,10,15,7,1,1,0,0,0,0,0
258,63,18,33,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
924,86,17,32,2,1,1,0,0,8,19,1,0,0,0,0,1,0,0
847,13,18,33,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
242,46,5,7,4,1,0,1,0,8,13,34,0,0,0,1,0,0,0
847,89,5,8,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
799,87,6,9,4,1,1,0,0,9,24,28,0,0,0,1,0,0,0
247,89,5,8,4,1,0,1,0,29,21,31,0,0,0,1,0,0,0
376,27,6,12,4,1,1,0,0,9,21,18,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
838,70,7,13,4,1,1,0,0,9,24,31,1,1,0,1,0,0,0
558,18,3,4,2,1,1,0,0,9,21,90,0,0,1,0,0,0,0
182,43,18,33,2,0,1,0,0,9,22,56,0,0,1,0,0,0,0
245,44,18,33,2,1,0,1,0,18,24,9,0,0,1,0,0,0,0
244,7,18,33,4,1,0,0,0,24,23,53,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
946,66,5,8,4,1,0,1,0,9,16,36,1,1,0,0,0,0,0
44,73,18,33,2,0,1,0,0,6,20,53,0,0,1,0,0,0,0
244,29,14,28,4,1,0,0,0,25,19,13,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
36,87,6,9,2,1,1,0,0,6,19,17,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
524,53,18,33,4,0,1,0,0,10,15,22,1,1,0,0,0,0,0
8,8,14,28,2,1,1,0,0,9,18,30,0,0,1,0,0,0,0
174,88,13,23,4,1,1,0,0,10,22,75,0,0,0,1,1,0,0
6,58,16,30,2,1,1,0,0,9,24,14,0,0,1,0,0,0,0
847,89,5,8,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
247,89,5,8,4,1,0,1,0,73,22,139,1,1,0,1,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
30,53,13,23,4,1,1,0,0,8,9,80,1,1,0,1,0,0,0
837,66,5,8,4,1,1,0,0,9,17,20,0,0,1,0,0,0,0
421,104,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
953,146,14,27,4,1,1,0,0,9,21,19,0,0,0,1,1,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
455,121,15,29,4,1,1,0,0,9,19,39,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,24,31,1,1,0,1,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
73,73,18,33,4,0,1,0,0,9,13,41,0,0,0,0,0,1,0
803,97,14,28,4,1,1,0,0,9,20,31,0,0,0,1,0,0,0
632,74,9,17,4,1,1,0,0,10,16,57,1,1,0,1,0,0,0
411,86,17,32,2,1,1,0,0,9,19,1,0,0,0,0,1,0,0
242,94,5,7,4,1,1,0,0,10,18,1,1,1,0,1,0,0,0
238,40,18,33,4,1,1,0,0,9,20,26,0,0,0,1,0,0,0
247,89,5,8,4,1,0,1,0,73,28,137,1,1,0,1,0,0,0
334,10,18,33,2,1,1,0,0,9,18,24,1,1,1,0,0,0,0
244,35,5,8,4,1,0,1,0,20,21,20,0,0,0,1,0,0,0
712,124,18,33,2,1,1,0,0,10,16,38,1,1,0,0,0,0,0
118,44,18,33,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
452,28,16,30,2,1,1,0,0,6,23,13,0,0,1,0,0,0,0
29,53,13,23,4,1,1,0,0,7,9,80,1,1,0,1,0,0,0
248,75,4,5,4,1,1,0,0,9,24,56,0,0,0,1,0,0,0
240,94,5,7,2,1,1,0,0,10,20,1,1,1,0,1,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
247,89,5,8,4,1,0,1,0,48,24,105,1,1,0,1,0,0,0
964,152,1,1,4,0,1,0,0,9,16,54,0,0,0,0,1,0,0
209,55,13,23,2,0,1,0,0,6,19,32,0,0,0,0,1,0,0
641,7,18,33,2,1,1,0,0,9,20,31,0,0,1,0,0,0,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
191,95,18,33,2,1,1,0,0,9,16,12,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
863,52,5,8,4,1,1,0,0,9,19,61,0,0,1,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
436,52,5,8,4,0,1,0,0,9,28,14,0,0,1,0,0,0,0
414,9,18,33,4,1,1,0,0,9,15,47,1,1,0,0,0,0,0
252,55,13,23,2,1,0,1,0,8,13,19,0,0,0,0,0,0,1
763,27,6,12,4,1,1,0,0,9,17,73,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
517,100,13,23,2,1,1,0,0,9,20,32,0,0,0,0,0,0,0
632,151,5,8,4,1,1,0,0,9,16,33,0,0,0,1,0,0,0
485,134,18,33,2,1,1,0,0,9,19,1,0,0,0,0,1,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
118,35,5,8,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
342,143,3,4,4,1,1,0,0,8,21,22,0,0,1,0,0,0,0
247,89,5,8,4,1,0,1,0,73,22,139,1,1,0,1,0,0,0
305,27,6,12,2,1,1,0,0,9,19,1,0,0,1,0,0,0,0
832,129,16,30,2,1,0,0,0,24,19,51,1,1,0,0,0,0,0
266,128,18,33,2,1,1,0,0,9,23,59,0,0,1,0,0,0,0
247,89,5,8,4,1,0,1,0,73,22,139,1,1,0,1,0,0,0
